id,projeto,campanha,comunidade,comunidade_id,id_mensagem,texto_preview,tipo,data_evento,remetente_nome,remetente_id,responsavel_nome,created_at
17374,Mato Grosso do Sul,Senador Nelsinho | CANAL OFICIAL,Senador Nelsinho | CANAL OFICIAL,120363423242767408@g.us,3EB060AE99359DAF5B6028,"Boa tarde, pessoal! Estive no bairro Santa Emília acompanhando a entrega da nova praça.  

*Foram mais de R$ 9 milhões investidos para transformar esse espaço em lazer e esporte para as nossas crianças e famílias, sendo R$ 3 milhões para a praça e o restante para o asfalto.*

Fico feliz em ver a alegria da criançada aproveitando o investimento que conseguimos viabilizar. Meu compromisso é esse: trabalhar para que o Mato Grosso do Sul avance com entregas reais para quem mais precisa.",video,2026-05-05 14:30:34.142+00,Senador Nelsinho Trad,148155450556608@lid,Senador Nelsinho Trad,2026-05-05 17:30:35.126029+00
17375,Escalada,Rede Escalada,Rede Escalada,120363406995389389@g.us,3EB0ABDCF19EE46D6380DF,"*POV: O projeto deu ruim e você tá quase apertando o botão de pânico* 🤡

A gente sabe como é: na sua cabeça, a ideia era de milhões. Na prática? Deu tela azul.

Mas calma! Ninguém acerta de primeira e chorar em posição fetal não resolve. O segredo dos grandes é errar rápido e consertar mais rápido ainda.

Quer aprender a salvar essa ideia? Devora esse módulo aqui antes de surtar:
👉 https://escaladaedu.circle.so/c/testar-errar-e-melhorar",mensagem simples,2026-05-05 14:36:50.256+00,Central Escalada,194674308468846@lid,Central Escalada,2026-05-05 17:36:50.681527+00
17376,Pará,Engaja 2.0,Engaja 2.0 (Azul),120363422002705740@g.us,3A42947CCF5671B95B76,"https://engaja.pro/05-05-engaja-04-a

Boa tarde!

Vamos lá!
Curtir, comentar, compartilhar e salvar! 🚀

*Exemplos de comentários para usar como base (não copie, apenas se inspire).*

1. Parabéns, governadora Hana. Medida firme e necessária.
2. Governadora Hana, compromisso real com as mulheres. Parabéns.
3. Parabéns, governadora Hana. Justiça e proteção na prática.
4. Governadora Hana, atuação forte e responsável. Parabéns.",mensagem simples,2026-05-05 14:52:57.257+00,Engaja,251015655874706@lid,Engaja,2026-05-05 17:52:57.724711+00
17377,Pará,Engaja 2.0,Engaja 2.0 (Vermelha),120363419511068404@g.us,3A0E690842A8A1D45C55,"https://engaja.pro/05-05-engaja-04-b

Boa tarde!

Vamos lá!
Curtir, comentar, compartilhar e salvar! 🚀

*Exemplos de comentários para usar como base (não copie, apenas se inspire).*

1. Parabéns, governadora Hana. Medida firme e necessária.
2. Governadora Hana, compromisso real com as mulheres. Parabéns.
3. Parabéns, governadora Hana. Justiça e proteção na prática.
4. Governadora Hana, atuação forte e responsável. Parabéns.",mensagem simples,2026-05-05 14:53:15.575+00,Engaja,251015655874706@lid,Engaja,2026-05-05 17:53:15.826078+00
17392,Pará,Engaja 2.0,Engaja 2.0 (Azul),120363422002705740@g.us,3AF73C4BFF1501357B91,"https://engaja.pro/05-05-engaja-05-a

Boa tarde!

Vamos lá!
Curtir, comentar, compartilhar e salvar! 🚀

*Exemplos de comentários para usar como base (não copie, apenas se inspire).*

1. Parabéns, governadora Hana. Cuidar desde o pré-natal é olhar para o futuro.
2. Governadora Hana, que trabalho lindo com as mães e bebês. Parabéns pelo cuidado.
3. Parabéns, governadora Hana. Mais saúde e atenção desde o início da vida.
4. Governadora Hana, isso é compromisso com a vida. Parabéns pela dedicação.",mensagem simples,2026-05-05 15:47:30.29+00,Engaja,251015655874706@lid,Engaja,2026-05-05 18:47:30.85301+00
17393,Pará,Engaja 2.0,Engaja 2.0 (Vermelha),120363419511068404@g.us,3A1F0F136DC13B2C7F57,"https://engaja.pro/05-05-engaja-05-b

Boa tarde!

Vamos lá!
Curtir, comentar, compartilhar e salvar! 🚀

*Exemplos de comentários para usar como base (não copie, apenas se inspire).*

1. Parabéns, governadora Hana. Cuidar desde o pré-natal é olhar para o futuro.
2. Governadora Hana, que trabalho lindo com as mães e bebês. Parabéns pelo cuidado.
3. Parabéns, governadora Hana. Mais saúde e atenção desde o início da vida.
4. Governadora Hana, isso é compromisso com a vida. Parabéns pela dedicação.",mensagem simples,2026-05-05 15:47:39.532+00,Engaja,251015655874706@lid,Engaja,2026-05-05 18:47:39.923351+00
17394,Pernambuco,Mobiliza PE,Mobiliza PE,120363405595256912@g.us,3EB0EC4537CBB750619814,"*Boa tarde, meu povo!*",mensagem simples,2026-05-05 16:36:28.629+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-05-05 19:36:29.120028+00
17395,Pernambuco,Mobiliza PE,Mobiliza PE,120363405595256912@g.us,3EB009BFB78A24A6101AE8,(Mensagem de mídia sem texto),imagem,2026-05-05 16:36:42.034+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-05-05 19:36:42.586239+00
17396,Pará,Engaja 2.0,Engaja 2.0 (Azul),120363422002705740@g.us,3A266BE2BA9F86118D71,"https://engaja.pro/05-05-engaja-06-a

Boa tarde!

Vamos lá!
Curtir, comentar, compartilhar e salvar! 🚀

*Exemplos de comentários para usar como base (não copie, apenas se inspire).*

1. Parabéns, futuro senador Helder. Um avanço histórico para tantas famílias.
2. Futuro senador Helder, trabalho sério que traz dignidade e segurança. Parabéns.
3. Parabéns, futuro senador Helder. Resolver um problema de décadas é compromisso de verdade.
4. Futuro senador Helder, essa conquista muda vidas. Parabéns pela liderança.",mensagem simples,2026-05-05 17:04:59.432+00,Engaja,251015655874706@lid,Engaja,2026-05-05 20:05:00.905037+00
17397,Pará,Engaja 2.0,Engaja 2.0 (Vermelha),120363419511068404@g.us,3AE86F1BAB0CA6D7C63D,"https://engaja.pro/05-05-engaja-06-b

Boa tarde!

Vamos lá!
Curtir, comentar, compartilhar e salvar! 🚀

*Exemplos de comentários para usar como base (não copie, apenas se inspire).*

1. Parabéns, futuro senador Helder. Um avanço histórico para tantas famílias.
2. Futuro senador Helder, trabalho sério que traz dignidade e segurança. Parabéns.
3. Parabéns, futuro senador Helder. Resolver um problema de décadas é compromisso de verdade.
4. Futuro senador Helder, essa conquista muda vidas. Parabéns pela liderança.",mensagem simples,2026-05-05 17:05:11.385+00,Engaja,251015655874706@lid,Engaja,2026-05-05 20:05:18.162362+00
17398,Pará,Engaja 2.0,Engaja 2.0 (Azul),120363422002705740@g.us,3A1008C7C055D55A112F,"https://engaja.pro/05-05-engaja-07-a

Boa noite!

Vamos lá!
Curtir, comentar, compartilhar e salvar! 🚀

*Exemplos de comentários para usar como base (não copie, apenas se inspire).*

1. Parabéns, futuro senador Helder. Sempre buscando desenvolvimento e oportunidades para o nosso povo.
2. Futuro senador Helder, diálogo e trabalho sério fazem a diferença. Parabéns pela dedicação ao Pará.
3. Parabéns, futuro senador Helder. Olhar atento para quem vive e produz no interior do estado.
4. Futuro senador Helder, compromisso verdadeiro com o crescimento da nossa região. Parabéns.",mensagem simples,2026-05-05 22:21:41.574+00,Engaja,251015655874706@lid,Engaja,2026-05-06 01:21:41.907012+00
17399,Pará,Engaja 2.0,Engaja 2.0 (Vermelha),120363419511068404@g.us,3A68531D6A3D95643D17,"https://engaja.pro/05-05-engaja-07-b

Boa noite!

Vamos lá!
Curtir, comentar, compartilhar e salvar! 🚀

*Exemplos de comentários para usar como base (não copie, apenas se inspire).*

1. Parabéns, futuro senador Helder. Sempre buscando desenvolvimento e oportunidades para o nosso povo.
2. Futuro senador Helder, diálogo e trabalho sério fazem a diferença. Parabéns pela dedicação ao Pará.
3. Parabéns, futuro senador Helder. Olhar atento para quem vive e produz no interior do estado.
4. Futuro senador Helder, compromisso verdadeiro com o crescimento da nossa região. Parabéns.",mensagem simples,2026-05-05 22:21:49.111+00,Engaja,251015655874706@lid,Engaja,2026-05-06 01:21:49.505796+00
17400,Pará,Engaja 2.0,Engaja 2.0 (Azul),120363422002705740@g.us,3A8D8B7B4602B71F90D7,"https://engaja.pro/06-05-engaja-01-a

Bom dia!

Vamos lá!
Curtir, comentar, compartilhar e salvar! 🚀

*Exemplos de comentários para usar como base (não copie, apenas se inspire).*

1. Parabéns, governadora Hana. Respeito à fé e às tradições do nosso povo.
2. Governadora Hana, que gesto bonito de valorização da nossa história. Parabéns.
3. Parabéns, governadora Hana. Nossa fé merece esse reconhecimento.
4. Governadora Hana, sensibilidade e respeito às tradições paraenses. Parabéns.",mensagem simples,2026-05-06 09:04:26.663+00,Engaja,251015655874706@lid,Engaja,2026-05-06 12:04:27.228274+00
17401,Pará,Engaja 2.0,Engaja 2.0 (Vermelha),120363419511068404@g.us,3ABC3B42928706E2603B,"https://engaja.pro/06-05-engaja-01-b

Bom dia!

Vamos lá!
Curtir, comentar, compartilhar e salvar! 🚀

*Exemplos de comentários para usar como base (não copie, apenas se inspire).*

1. Parabéns, governadora Hana. Respeito à fé e às tradições do nosso povo.
2. Governadora Hana, que gesto bonito de valorização da nossa história. Parabéns.
3. Parabéns, governadora Hana. Nossa fé merece esse reconhecimento.
4. Governadora Hana, sensibilidade e respeito às tradições paraenses. Parabéns.",mensagem simples,2026-05-06 09:04:35.985+00,Engaja,251015655874706@lid,Engaja,2026-05-06 12:04:36.41645+00
17402,Pernambuco,Mobiliza PE,Mobiliza PE,120363405595256912@g.us,3EB0A31647EB7C83A75386,"Fala, minha gente!

Passando aqui rapidinho só para lembrar que hoje, às 19:30, temos aquele momento de nos encontrarmos e trocarmos uma ideia sobre a nossa caminhada. É a energia de vocês que dá o tom ao nosso movimento para vermos Pernambuco do jeito que sonhamos; sabemos que esse compromisso é o que faz toda a diferença.

 Espero vocês lá. Vamos para cima! #PEpraFrente!",mensagem simples,2026-05-06 10:50:11.431+00,Mobiliza PE,53610285162643@lid,Mobiliza PE,2026-05-06 13:50:12.259301+00
17403,Mato Grosso do Sul,Senador Nelsinho | CANAL OFICIAL,Senador Nelsinho | CANAL OFICIAL,120363423242767408@g.us,3EB0CA43BDF86C76CD183B,"Bom dia a todos. 

Muita gente me pergunta como as coisas funcionam de fato no STF e eu sempre digo: *o equilíbrio entre os poderes é o que sustenta o Brasil.* 

Separei esse registro de uma fala minha sobre por que a independência da Corte é um tema que afeta a vida de todos nós. 

*Quero que isso chegue ao máximo de pessoas*, pois quanto mais gente compreender este tema, melhor para o amadurecimento das nossas instituições.",video,2026-05-06 11:04:14.019+00,Senador Nelsinho Trad,148155450556608@lid,Senador Nelsinho Trad,2026-05-06 14:04:15.213937+00
17404,Mato Grosso do Sul,Engaja MS,Engaja MS,120363424459503632@g.us,3EB0169DED3E4E39404500,"Bom dia, time! 

*Quero dar as boas-vindas a quem está chegando agora.* Esse espaço existe para fazer com que as visões, entregas e conquistas do Senador Nelsinho Trad pelo MS, cheguem mais longe.

E hoje mesmo já temos uma pauta importante para evidenciar.",mensagem simples,2026-05-06 11:05:10.538+00,Engaja MS,164785714897032@lid,Engaja MS,2026-05-06 14:05:11.037247+00
17405,Mato Grosso do Sul,Engaja MS,Engaja MS,120363424459503632@g.us,3EB0FEBDEF585FDB6B9A17,(Mensagem de mídia sem texto),video,2026-05-06 11:05:30.682+00,Engaja MS,164785714897032@lid,Engaja MS,2026-05-06 14:05:31.270891+00
17406,Mato Grosso do Sul,Engaja MS,Engaja MS,120363424459503632@g.us,3EB0CC2323E2C86DEE9927,"Esse vídeo resume uma das pautas mais importantes que estamos defendendo no Senado: a reforma na escolha do STF. 

*Precisamos que essa mensagem chegue ao máximo de pessoas* para mostrar que o Mato Grosso do Sul não aceita mais indicações políticas e mandatos vitalícios. 

Vamos fazer esse posicionamento rodar? 
*Conto com vocês para compartilharem nos seus grupos e redes!*",mensagem simples,2026-05-06 11:05:48.512+00,Engaja MS,164785714897032@lid,Engaja MS,2026-05-06 14:05:48.858464+00
17407,Pará,Engaja 2.0,Engaja 2.0 (Azul),120363422002705740@g.us,3EB0E9C41A2DC7BB5E1433,"Boa quarta para todos, pessoal!

*Estamos no meio da semana, ainda dá tempo de ajustar a rota, retomar o ritmo e dar um gás.*

Queremos saber como vocês estão por aí. *Se precisarem de apoio, chama a gente no privado*, combinado?",mensagem simples,2026-05-06 11:46:48.62+00,Engaja 2.0,14406041767997@lid,Engaja 2.0,2026-05-06 14:46:49.394539+00
17408,Pará,Engaja 2.0,Engaja 2.0 (Azul),120363422002705740@g.us,3EB032134AEAFF589CE1C2,"📊 ENQUETE: Como você tá nesse meio de semana? (Opções: Tô com tudo, focado(a) e seguindo firme nas missões 🎯 | Dei uma desacelerada, mas vou retomar o ritmo agora 🔄 | Tô meio perdido(a) e preciso de um apoio pra engrenar 🙋‍♀️)",enquete,2026-05-06 11:46:53.667+00,Engaja 2.0,14406041767997@lid,Engaja 2.0,2026-05-06 14:46:53.995241+00
17464,Pará,Engaja 2.0,Engaja 2.0 (Azul),120363422002705740@g.us,3A03B4D95A0534FC0A27,"https://engaja.pro/06-05-engaja-a

Boa tarde!

Vamos lá!
Curtir, comentar, compartilhar e salvar! 🚀

*Exemplos de comentários para usar como base (não copie, apenas se inspire).*

1. Parabéns, futuro senador Helder. Saúde tratada com prioridade e resultado de verdade.
2. Futuro senador Helder, 44 hospitais e policlínicas mostram compromisso com o povo. Parabéns.
3. Parabéns, futuro senador Helder. Mais acesso e dignidade para quem precisa de saúde.
4. Futuro senador Helder, o Pará reconhece todo esse trabalho na saúde. Parabéns.",mensagem simples,2026-05-06 13:36:46.226+00,Engaja,251015655874706@lid,Engaja,2026-05-06 16:36:46.608749+00
17465,Pará,Engaja 2.0,Engaja 2.0 (Vermelha),120363419511068404@g.us,3A44412DBCD40C629978,"https://engaja.pro/06-05-engaja-b

Boa tarde!

Vamos lá!
Curtir, comentar, compartilhar e salvar! 🚀

*Exemplos de comentários para usar como base (não copie, apenas se inspire).*

1. Parabéns, futuro senador Helder. Saúde tratada com prioridade e resultado de verdade.
2. Futuro senador Helder, 44 hospitais e policlínicas mostram compromisso com o povo. Parabéns.
3. Parabéns, futuro senador Helder. Mais acesso e dignidade para quem precisa de saúde.
4. Futuro senador Helder, o Pará reconhece todo esse trabalho na saúde. Parabéns.",mensagem simples,2026-05-06 13:36:57.349+00,Engaja,251015655874706@lid,Engaja,2026-05-06 16:36:57.722993+00
17467,Escalada,Rede Escalada,Rede Escalada,120363406995389389@g.us,3EB0EF9E8FF7F802AF5E6C,"O tal do ""Quartou"" chegou e a gente precisa fazer um checklist geral de humor. Como tá o nível de bateria da sua ""startup pessoal"" hoje? 👀",mensagem simples,2026-05-06 14:19:07.311+00,Central Escalada,194674308468846@lid,Central Escalada,2026-05-06 17:19:07.817753+00
17468,Escalada,Rede Escalada,Rede Escalada,120363406995389389@g.us,3EB0E6D5B73D65720544,"📊 ENQUETE: Diz quem é você no meio da semana: (Opções: 😎 Ações em alta: Entregando tudo, focado(a) e já sentindo o cheiro do iPhone! | ☕ Modo economia: Sobrevivendo a base de café, surtos leves e desespero | 🏳️ Capenga e anêmico(a): A semana me venceu, me acorda na sexta-feira)",enquete,2026-05-06 14:20:33.452+00,Central Escalada,194674308468846@lid,Central Escalada,2026-05-06 17:20:34.562512+00
17469,Pará,Engaja 2.0,Engaja 2.0 (Azul),120363422002705740@g.us,3A0AF58C0712573BBC5A,"https://engaja.pro/06-05-engaja-04-a

Boa tarde!

Vamos lá!
Curtir, comentar, compartilhar e salvar! 🚀

*Exemplos de comentários para usar como base (não copie, apenas se inspire).*

1. Governadora Hana, é bonito ver uma gestão tão presente e humana. Parabéns pelo trabalho.
2. Parabéns, governadora Hana. A senhora mostra todos os dias que governar é cuidar das pessoas.
3. Governadora Hana, sua dedicação e presença fazem toda diferença no Pará. Parabéns.
4. Parabéns, governadora Hana. Mesmo na correria, a senhora nunca deixa de estar perto do povo.",mensagem simples,2026-05-06 15:42:19.731+00,Engaja,251015655874706@lid,Engaja,2026-05-06 18:42:20.224404+00
17470,Pará,Engaja 2.0,Engaja 2.0 (Vermelha),120363419511068404@g.us,3A369D8B759063256B11,"https://engaja.pro/06-05-engaja-04-b

Boa tarde!

Vamos lá!
Curtir, comentar, compartilhar e salvar! 🚀

*Exemplos de comentários para usar como base (não copie, apenas se inspire).*

1. Governadora Hana, é bonito ver uma gestão tão presente e humana. Parabéns pelo trabalho.
2. Parabéns, governadora Hana. A senhora mostra todos os dias que governar é cuidar das pessoas.
3. Governadora Hana, sua dedicação e presença fazem toda diferença no Pará. Parabéns.
4. Parabéns, governadora Hana. Mesmo na correria, a senhora nunca deixa de estar perto do povo.",mensagem simples,2026-05-06 15:42:44.92+00,Engaja,251015655874706@lid,Engaja,2026-05-06 18:42:45.66095+00
17471,Escalada,Conexão Escalada - Nível 2,Conexão Escalada - Nível 2,120363407337623196@g.us,3EB097CF21378DED2C83D1,"Boa tarde galera!!

 Semana que vem teremos uma super novidade sobre esse tópico de compartilhamento de links... 🚀",mensagem simples,2026-05-06 15:43:46.153+00,Central Escalada,194674308468846@lid,Central Escalada,2026-05-06 18:43:46.492737+00
17472,Pará,Engaja 2.0,Engaja 2.0 (Azul),120363422002705740@g.us,3A15783B8DE4C8E2E5F1,"https://engaja.pro/06-05-engaja-05-a

Boa tarde!

Vamos lá!
Curtir, comentar, compartilhar e salvar! 🚀

*Exemplos de comentários para usar como base (não copie, apenas se inspire).*

1. Governadora Hana, é bonito ver uma gestão tão presente e humana. Parabéns pelo trabalho.
2. Parabéns, governadora Hana. A senhora mostra todos os dias que governar é cuidar das pessoas.
3. Governadora Hana, sua dedicação e presença fazem toda diferença no Pará. Parabéns.
4. Parabéns, governadora Hana. Mesmo na correria, a senhora nunca deixa de estar perto do povo.",mensagem simples,2026-05-06 16:09:48.552+00,Engaja,251015655874706@lid,Engaja,2026-05-06 19:09:48.896277+00
17473,Pará,Engaja 2.0,Engaja 2.0 (Vermelha),120363419511068404@g.us,3A7A83ADA5E9E6B9F773,"https://engaja.pro/06-05-engaja-05-b

Boa tarde!

Vamos lá!
Curtir, comentar, compartilhar e salvar! 🚀

*Exemplos de comentários para usar como base (não copie, apenas se inspire).*

1. Governadora Hana, é bonito ver uma gestão tão presente e humana. Parabéns pelo trabalho.
2. Parabéns, governadora Hana. A senhora mostra todos os dias que governar é cuidar das pessoas.
3. Governadora Hana, sua dedicação e presença fazem toda diferença no Pará. Parabéns.
4. Parabéns, governadora Hana. Mesmo na correria, a senhora nunca deixa de estar perto do povo.",mensagem simples,2026-05-06 16:10:20.575+00,Engaja,251015655874706@lid,Engaja,2026-05-06 19:10:23.830245+00
17474,Pernambuco,Mobiliza PE,Mobiliza PE,120363405595256912@g.us,3EB0C889923C9A09272056,"*Falta meia hora pra gente começar a organizar nossa caminhada hoje.* Sabe como é, né? 
Sozinho a gente até vai, mas em conjunto a gente faz o barulho que Pernambuco precisa ouvir!

*Pega aqui o link, e vem somar com a gente!:* https://engaja.pro/encontro-mobilizape",mensagem simples,2026-05-06 19:02:06.565+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-05-06 22:02:12.128848+00
17475,Pernambuco,Mobiliza PE,Mobiliza PE,120363405595256912@g.us,3EB0234CD3702F4037C667,"*🚨 MISSÃO NOVA NA ÁREA 🚨*

Olha a Escada, minha gente! O time tá se juntando pra fazer de Pernambuco um lugar melhor a cada dia. Saindo do papel e entrando na vida real, junto com quem realmente se importa com o povo. É assim que a gente constrói um futuro arretado pra nossa terra! 🚀💛

*Link da missão:*  
https://engaja.pro/missaope01-06-05",mensagem simples,2026-05-06 19:10:28.665+00,Mobiliza PE,53610285162643@lid,Mobiliza PE,2026-05-06 22:10:28.826967+00
17476,Pernambuco,Mobiliza PE,Mobiliza PE,120363405595256912@g.us,3EB07B68E21AE4C212449F,"*Dicas de comentários (do seu jeito, hein?):*",mensagem simples,2026-05-06 19:10:31.175+00,Mobiliza PE,53610285162643@lid,Mobiliza PE,2026-05-06 22:10:31.502047+00
17477,Pernambuco,Mobiliza PE,Mobiliza PE,120363405595256912@g.us,3EB06FABBA09E5F11808D2,Esse João não para de crescer 🚀💛,mensagem simples,2026-05-06 19:10:40.873+00,Mobiliza PE,53610285162643@lid,Mobiliza PE,2026-05-06 22:10:41.805901+00
17478,Pernambuco,Mobiliza PE,Mobiliza PE,120363405595256912@g.us,3EB03E0008C6C226F1C95B,Escada entrou no time. O estado inteiro tá se alinhando 💛💛🚀,mensagem simples,2026-05-06 19:10:42.069+00,Mobiliza PE,53610285162643@lid,Mobiliza PE,2026-05-06 22:10:42.341103+00
17479,Pernambuco,Mobiliza PE,Mobiliza PE,120363405595256912@g.us,3EB03B7FF32CD23EE63F61,Não tem segredo: quem quer o melhor pra PE chega junto 🚀💛💛,mensagem simples,2026-05-06 19:10:43.544+00,Mobiliza PE,53610285162643@lid,Mobiliza PE,2026-05-06 22:10:43.918556+00
17480,Pernambuco,Mobiliza PE,Mobiliza PE,120363405595256912@g.us,3EB044C5B8978FEB8661FE,2026 é de João 💛💛,mensagem simples,2026-05-06 19:10:44.494+00,Mobiliza PE,53610285162643@lid,Mobiliza PE,2026-05-06 22:10:44.809724+00
17481,Pernambuco,Mobiliza PE,Mobiliza PE,120363405595256912@g.us,3EB0F820DAC8C140AF5EBC,"Bora pra cima, João! 🚀💛💛",mensagem simples,2026-05-06 19:10:48.243+00,Mobiliza PE,53610285162643@lid,Mobiliza PE,2026-05-06 22:10:48.546646+00
17482,Pernambuco,Mobiliza,Mobiliza,120363425016992076@g.us,3EB0BB9B074CF7C71BAB80,"*🚨 MISSÃO NOVA NA ÁREA 🚨*

Olha a Escada, minha gente! O time tá se juntando pra fazer de Pernambuco um lugar melhor a cada dia. Saindo do papel e entrando na vida real, junto com quem realmente se importa com o povo. É assim que a gente constrói um futuro arretado pra nossa terra! 🚀💛

*Link da missão:*  
https://engaja.pro/missaope01-06-05",mensagem simples,2026-05-06 19:12:24.001+00,Mobiliza PE,53610285162643@lid,Mobiliza PE,2026-05-06 22:12:24.498216+00
17483,Pernambuco,Mobiliza,Mobiliza,120363425016992076@g.us,3EB07BEDCB5B445412B746,"*Dicas de comentários (do seu jeito, hein?):*",mensagem simples,2026-05-06 19:13:05.823+00,Mobiliza PE,53610285162643@lid,Mobiliza PE,2026-05-06 22:13:06.135816+00
17484,Pernambuco,Mobiliza,Mobiliza,120363425016992076@g.us,3EB0C36B5BEC1D4AD73CDB,Esse João não para de crescer 🚀💛,mensagem simples,2026-05-06 19:13:11.892+00,Mobiliza PE,53610285162643@lid,Mobiliza PE,2026-05-06 22:13:12.287505+00
17485,Pernambuco,Mobiliza,Mobiliza,120363425016992076@g.us,3EB0E29D6F115E1DD0C426,Escada entrou no time. O estado inteiro tá se alinhando 💛💛🚀,mensagem simples,2026-05-06 19:13:19.835+00,Mobiliza PE,53610285162643@lid,Mobiliza PE,2026-05-06 22:13:20.024555+00
17486,Pernambuco,Mobiliza,Mobiliza,120363425016992076@g.us,3EB01952DFF169329342D5,Não tem segredo: quem quer o melhor pra PE chega junto 🚀💛💛,mensagem simples,2026-05-06 19:13:27.048+00,Mobiliza PE,53610285162643@lid,Mobiliza PE,2026-05-06 22:13:27.292595+00
17487,Pernambuco,Mobiliza,Mobiliza,120363425016992076@g.us,3EB09505D53BDCDC62CA6F,2026 é de João 💛💛,mensagem simples,2026-05-06 19:13:29.286+00,Mobiliza PE,53610285162643@lid,Mobiliza PE,2026-05-06 22:13:29.499329+00
17488,Pernambuco,Mobiliza,Mobiliza,120363425016992076@g.us,3EB0E6C828C41261EB1654,"Bora pra cima, João! 🚀💛💛",mensagem simples,2026-05-06 19:13:30.724+00,Mobiliza PE,53610285162643@lid,Mobiliza PE,2026-05-06 22:13:30.900078+00
17489,Pará,Engaja 2.0,Engaja 2.0 (Azul),120363422002705740@g.us,3A4302CC1C1E85C6D2DD,"https://engaja.pro/06-05-engaja-06-a

Boa noite!

Vamos lá!
Curtir, comentar, compartilhar e salvar! 🚀

*Exemplos de comentários para usar como base (não copie, apenas se inspire).*

1. O futuro senador Helder trabalha de verdade pelo Pará. Parabéns pela dedicação diária.
2. Parabéns ao futuro senador Helder por seguir ouvindo os municípios e cuidando do nosso estado.
3. O futuro senador Helder mostra compromisso e presença em cada agenda. Grande liderança.
4. Parabéns, futuro senador Helder. O Pará reconhece quem trabalha com seriedade.",mensagem simples,2026-05-06 19:17:37.463+00,Engaja,251015655874706@lid,Engaja,2026-05-06 22:17:37.810278+00
17490,Pará,Engaja 2.0,Engaja 2.0 (Vermelha),120363419511068404@g.us,3A3ACBF6D7390C5411C8,"https://engaja.pro/06-05-engaja-06-b

Boa noite!

Vamos lá!
Curtir, comentar, compartilhar e salvar! 🚀

*Exemplos de comentários para usar como base (não copie, apenas se inspire).*

1. O futuro senador Helder trabalha de verdade pelo Pará. Parabéns pela dedicação diária.
2. Parabéns ao futuro senador Helder por seguir ouvindo os municípios e cuidando do nosso estado.
3. O futuro senador Helder mostra compromisso e presença em cada agenda. Grande liderança.
4. Parabéns, futuro senador Helder. O Pará reconhece quem trabalha com seriedade.",mensagem simples,2026-05-06 19:17:42.281+00,Engaja,251015655874706@lid,Engaja,2026-05-06 22:17:42.529875+00
17491,Pernambuco,Mobiliza PE,Mobiliza PE,120363405595256912@g.us,3EB017A6CFB86BF9F5C624,"*Atenção, meu povo! O radar já detectou, o Mobiliza está no ar! Já demos o primeiro passo e a sala já está aberta. Se você está a caminho, sintonize na nossa energia! Bora!*

Link: https://engaja.pro/encontro-mobilizape",mensagem simples,2026-05-06 19:30:30.797+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-05-06 22:30:31.314772+00
17492,Pernambuco,Mobiliza PE,Mobiliza PE,120363405595256912@g.us,3EB074E9B4A81953DD8D4F,"*Fala, minha gente! Que encontro massa o de hoje!*

Ver o compromisso de vocês com o nosso projeto é o que me motiva a seguir acelerado. *Estamos construindo o Pernambuco que sonhamos, com o pé no chão e o coração no trabalho.* O mérito de cada passo dado é de vocês, que não fogem da luta e fazem acontecer. 💛💛💛💛",imagem,2026-05-06 20:18:38.016+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-05-06 23:18:38.317209+00
17530,Escalada,Conexão Escalada - Nível 2,Conexão Escalada - Nível 2,120363407337623196@g.us,3EB019E707DBCC425A9C2E,"Oii Jadilson, tudo bem?",mensagem simples,2026-05-06 20:59:12.164+00,Central Escalada,194674308468846@lid,Central Escalada,2026-05-06 23:59:12.395419+00
17531,Escalada,Conexão Escalada - Nível 2,Conexão Escalada - Nível 2,120363407337623196@g.us,3EB0A18FD7DA29C96C9DF7,Você está acessando o link do ranking alunos,mensagem simples,2026-05-06 21:02:04.415+00,Central Escalada,194674308468846@lid,Central Escalada,2026-05-07 00:02:05.316223+00
17532,Escalada,Conexão Escalada - Nível 2,Conexão Escalada - Nível 2,120363407337623196@g.us,3EB082085EA86FB0777838,"Vou falar contigo no wpp, ta bem?",mensagem simples,2026-05-06 21:02:55.154+00,Central Escalada,194674308468846@lid,Central Escalada,2026-05-07 00:02:55.318201+00
17533,Pará,Engaja 2.0,Engaja 2.0 (Azul),120363422002705740@g.us,3AA78E2F72F9FD825900,"https://engaja.pro/06-05-engaja-07-a

Boa noite!

Vamos lá!
Curtir, comentar, compartilhar e salvar! 🚀

*Exemplos de comentários para usar como base (não copie, apenas se inspire).*

1. A governadora Hana sabe valorizar a cultura do nosso Pará como ninguém. Parabéns por fortalecer nossas tradições.
2. Parabéns, governadora Hana. O Parárraiá já é um dos maiores orgulhos culturais do nosso estado.
3. A governadora Hana transforma cultura em oportunidade, turismo e alegria para o povo paraense. Parabéns pelo trabalho.
4. O Pará vive um novo momento com a governadora Hana valorizando nossas raízes e nossa identidade cultural.",mensagem simples,2026-05-06 21:38:25.54+00,Engaja,251015655874706@lid,Engaja,2026-05-07 00:38:25.815434+00
